variavel,descricao,fonte,link_fonte,ano_dado,unidade,nivel_geografico,forma_calculo,limitacoes,source_id,selecionada_para_modelo,categorias_codigo,categorias_descricao,source_column_index_zero_based
sidra_3540_v1000140_c1568_99713,Pessoas de 10 anos ou mais de idade - percentual do total geral,IBGE — Censo Demográfico,"https://apisidra.ibge.gov.br/values/t/3540/n6/all/v/1000140/p/2010/c1568/0,9493,9494,9495,99713,11626/c1/0/c2/0/c86/0/c58/0/u/y",2010,Percentual,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Composição por nível de instrução das pessoas de 10 anos ou mais. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_3540_2010_v1000140,False,"{""1568"": ""99713"", ""1"": ""0"", ""2"": ""0"", ""86"": ""0"", ""58"": ""0""}","{""1568"": ""Superior completo"", ""1"": ""Total"", ""2"": ""Total"", ""86"": ""Total"", ""58"": ""Total""}",
sidra_3540_v1000140_c1568_11626,Pessoas de 10 anos ou mais de idade - percentual do total geral,IBGE — Censo Demográfico,"https://apisidra.ibge.gov.br/values/t/3540/n6/all/v/1000140/p/2010/c1568/0,9493,9494,9495,99713,11626/c1/0/c2/0/c86/0/c58/0/u/y",2010,Percentual,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Composição por nível de instrução das pessoas de 10 anos ou mais. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_3540_2010_v1000140,False,"{""1568"": ""11626"", ""1"": ""0"", ""2"": ""0"", ""86"": ""0"", ""58"": ""0""}","{""1568"": ""Não determinado"", ""1"": ""Total"", ""2"": ""Total"", ""86"": ""Total"", ""58"": ""Total""}",
sidra_6803_v381_c1821_72129,Domicílios particulares permanentes ocupados,IBGE — Censo Demográfico,"https://apisidra.ibge.gov.br/values/t/6803/n6/all/v/381,1000381/p/2022/c1821/72129,72144,72145,72153/u/y",2022,Unidades,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.","Acesso domiciliar à rede de água, nas categorias publicadas. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.",sidra_6803_2022,False,"{""1821"": ""72129""}","{""1821"": ""Total""}",
sidra_6803_v381_c1821_72144,Domicílios particulares permanentes ocupados,IBGE — Censo Demográfico,"https://apisidra.ibge.gov.br/values/t/6803/n6/all/v/381,1000381/p/2022/c1821/72129,72144,72145,72153/u/y",2022,Unidades,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.","Acesso domiciliar à rede de água, nas categorias publicadas. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.",sidra_6803_2022,False,"{""1821"": ""72144""}","{""1821"": ""Possui ligação à rede geral e a utiliza como forma principal""}",
sidra_6803_v381_c1821_72145,Domicílios particulares permanentes ocupados,IBGE — Censo Demográfico,"https://apisidra.ibge.gov.br/values/t/6803/n6/all/v/381,1000381/p/2022/c1821/72129,72144,72145,72153/u/y",2022,Unidades,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.","Acesso domiciliar à rede de água, nas categorias publicadas. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.",sidra_6803_2022,False,"{""1821"": ""72145""}","{""1821"": ""Possui ligação à rede geral, mas utiliza principalmente outra forma""}",
sidra_6803_v381_c1821_72153,Domicílios particulares permanentes ocupados,IBGE — Censo Demográfico,"https://apisidra.ibge.gov.br/values/t/6803/n6/all/v/381,1000381/p/2022/c1821/72129,72144,72145,72153/u/y",2022,Unidades,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.","Acesso domiciliar à rede de água, nas categorias publicadas. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.",sidra_6803_2022,False,"{""1821"": ""72153""}","{""1821"": ""Não possui ligação com a rede geral""}",
sidra_6803_v1000381_c1821_72129,Domicílios particulares permanentes ocupados - percentual do total geral,IBGE — Censo Demográfico,"https://apisidra.ibge.gov.br/values/t/6803/n6/all/v/381,1000381/p/2022/c1821/72129,72144,72145,72153/u/y",2022,Percentual,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.","Acesso domiciliar à rede de água, nas categorias publicadas. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.",sidra_6803_2022,False,"{""1821"": ""72129""}","{""1821"": ""Total""}",
sidra_6803_v1000381_c1821_72144,Domicílios particulares permanentes ocupados - percentual do total geral,IBGE — Censo Demográfico,"https://apisidra.ibge.gov.br/values/t/6803/n6/all/v/381,1000381/p/2022/c1821/72129,72144,72145,72153/u/y",2022,Percentual,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.","Acesso domiciliar à rede de água, nas categorias publicadas. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.",sidra_6803_2022,False,"{""1821"": ""72144""}","{""1821"": ""Possui ligação à rede geral e a utiliza como forma principal""}",
sidra_6803_v1000381_c1821_72145,Domicílios particulares permanentes ocupados - percentual do total geral,IBGE — Censo Demográfico,"https://apisidra.ibge.gov.br/values/t/6803/n6/all/v/381,1000381/p/2022/c1821/72129,72144,72145,72153/u/y",2022,Percentual,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.","Acesso domiciliar à rede de água, nas categorias publicadas. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.",sidra_6803_2022,False,"{""1821"": ""72145""}","{""1821"": ""Possui ligação à rede geral, mas utiliza principalmente outra forma""}",
sidra_6803_v1000381_c1821_72153,Domicílios particulares permanentes ocupados - percentual do total geral,IBGE — Censo Demográfico,"https://apisidra.ibge.gov.br/values/t/6803/n6/all/v/381,1000381/p/2022/c1821/72129,72144,72145,72153/u/y",2022,Percentual,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.","Acesso domiciliar à rede de água, nas categorias publicadas. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.",sidra_6803_2022,False,"{""1821"": ""72153""}","{""1821"": ""Não possui ligação com a rede geral""}",
sidra_6805_v381_c11558_46292,Domicílios particulares permanentes ocupados,IBGE — Censo Demográfico,"https://apisidra.ibge.gov.br/values/t/6805/n6/all/v/381/p/2022/c11558/46292,46290,72112,72113,92861/u/y",2022,Unidades,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.","Esgotamento sanitário, preservando o universo e as categorias oficiais. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.",sidra_6805_2022_v381,False,"{""11558"": ""46292""}","{""11558"": ""Total""}",
sidra_6805_v381_c11558_46290,Domicílios particulares permanentes ocupados,IBGE — Censo Demográfico,"https://apisidra.ibge.gov.br/values/t/6805/n6/all/v/381/p/2022/c11558/46292,46290,72112,72113,92861/u/y",2022,Unidades,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.","Esgotamento sanitário, preservando o universo e as categorias oficiais. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.",sidra_6805_2022_v381,False,"{""11558"": ""46290""}","{""11558"": ""Rede geral, rede pluvial ou fossa ligada à rede""}",
sidra_6805_v381_c11558_72112,Domicílios particulares permanentes ocupados,IBGE — Censo Demográfico,"https://apisidra.ibge.gov.br/values/t/6805/n6/all/v/381/p/2022/c11558/46292,46290,72112,72113,92861/u/y",2022,Unidades,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.","Esgotamento sanitário, preservando o universo e as categorias oficiais. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.",sidra_6805_2022_v381,False,"{""11558"": ""72112""}","{""11558"": ""Fossa séptica ou fossa filtro não ligada à rede""}",
sidra_6805_v381_c11558_72113,Domicílios particulares permanentes ocupados,IBGE — Censo Demográfico,"https://apisidra.ibge.gov.br/values/t/6805/n6/all/v/381/p/2022/c11558/46292,46290,72112,72113,92861/u/y",2022,Unidades,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.","Esgotamento sanitário, preservando o universo e as categorias oficiais. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.",sidra_6805_2022_v381,False,"{""11558"": ""72113""}","{""11558"": ""Fossa rudimentar ou buraco""}",
sidra_6805_v381_c11558_92861,Domicílios particulares permanentes ocupados,IBGE — Censo Demográfico,"https://apisidra.ibge.gov.br/values/t/6805/n6/all/v/381/p/2022/c11558/46292,46290,72112,72113,92861/u/y",2022,Unidades,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.","Esgotamento sanitário, preservando o universo e as categorias oficiais. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.",sidra_6805_2022_v381,False,"{""11558"": ""92861""}","{""11558"": ""Não tinham banheiro nem sanitário""}",
sidra_6805_v1000381_c11558_46292,Domicílios particulares permanentes ocupados - percentual do total geral,IBGE — Censo Demográfico,"https://apisidra.ibge.gov.br/values/t/6805/n6/all/v/1000381/p/2022/c11558/46292,46290,72112,72113,92861/u/y",2022,Percentual,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.","Esgotamento sanitário, preservando o universo e as categorias oficiais. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.",sidra_6805_2022_v1000381,False,"{""11558"": ""46292""}","{""11558"": ""Total""}",
sidra_6805_v1000381_c11558_46290,Domicílios particulares permanentes ocupados - percentual do total geral,IBGE — Censo Demográfico,"https://apisidra.ibge.gov.br/values/t/6805/n6/all/v/1000381/p/2022/c11558/46292,46290,72112,72113,92861/u/y",2022,Percentual,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.","Esgotamento sanitário, preservando o universo e as categorias oficiais. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.",sidra_6805_2022_v1000381,False,"{""11558"": ""46290""}","{""11558"": ""Rede geral, rede pluvial ou fossa ligada à rede""}",
sidra_6805_v1000381_c11558_72112,Domicílios particulares permanentes ocupados - percentual do total geral,IBGE — Censo Demográfico,"https://apisidra.ibge.gov.br/values/t/6805/n6/all/v/1000381/p/2022/c11558/46292,46290,72112,72113,92861/u/y",2022,Percentual,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.","Esgotamento sanitário, preservando o universo e as categorias oficiais. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.",sidra_6805_2022_v1000381,False,"{""11558"": ""72112""}","{""11558"": ""Fossa séptica ou fossa filtro não ligada à rede""}",
sidra_6805_v1000381_c11558_72113,Domicílios particulares permanentes ocupados - percentual do total geral,IBGE — Censo Demográfico,"https://apisidra.ibge.gov.br/values/t/6805/n6/all/v/1000381/p/2022/c11558/46292,46290,72112,72113,92861/u/y",2022,Percentual,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.","Esgotamento sanitário, preservando o universo e as categorias oficiais. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.",sidra_6805_2022_v1000381,False,"{""11558"": ""72113""}","{""11558"": ""Fossa rudimentar ou buraco""}",
sidra_6805_v1000381_c11558_92861,Domicílios particulares permanentes ocupados - percentual do total geral,IBGE — Censo Demográfico,"https://apisidra.ibge.gov.br/values/t/6805/n6/all/v/1000381/p/2022/c11558/46292,46290,72112,72113,92861/u/y",2022,Percentual,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.","Esgotamento sanitário, preservando o universo e as categorias oficiais. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.",sidra_6805_2022_v1000381,False,"{""11558"": ""92861""}","{""11558"": ""Não tinham banheiro nem sanitário""}",
sidra_10201_v13436_c2072_77584,Moradores com 10 anos ou mais de idade em domicílios particulares permanentes ocupados,IBGE — Censo Demográfico,"https://apisidra.ibge.gov.br/values/t/10201/n6/all/v/13436,1013436/p/2022/c2072/77584,77585,77586/c133/95278/u/y",2022,Pessoas,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Conexão domiciliar à internet entre moradores de 10 anos ou mais; religião no total. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_10201_2022,False,"{""2072"": ""77584"", ""133"": ""95278""}","{""2072"": ""Total"", ""133"": ""Total""}",
sidra_10201_v13436_c2072_77585,Moradores com 10 anos ou mais de idade em domicílios particulares permanentes ocupados,IBGE — Censo Demográfico,"https://apisidra.ibge.gov.br/values/t/10201/n6/all/v/13436,1013436/p/2022/c2072/77584,77585,77586/c133/95278/u/y",2022,Pessoas,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Conexão domiciliar à internet entre moradores de 10 anos ou mais; religião no total. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_10201_2022,False,"{""2072"": ""77585"", ""133"": ""95278""}","{""2072"": ""Sim"", ""133"": ""Total""}",
sidra_10201_v13436_c2072_77586,Moradores com 10 anos ou mais de idade em domicílios particulares permanentes ocupados,IBGE — Censo Demográfico,"https://apisidra.ibge.gov.br/values/t/10201/n6/all/v/13436,1013436/p/2022/c2072/77584,77585,77586/c133/95278/u/y",2022,Pessoas,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Conexão domiciliar à internet entre moradores de 10 anos ou mais; religião no total. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_10201_2022,False,"{""2072"": ""77586"", ""133"": ""95278""}","{""2072"": ""Não"", ""133"": ""Total""}",
sidra_10201_v1013436_c2072_77584,Moradores com 10 anos ou mais de idade em domicílios particulares permanentes ocupados - percentual do total geral,IBGE — Censo Demográfico,"https://apisidra.ibge.gov.br/values/t/10201/n6/all/v/13436,1013436/p/2022/c2072/77584,77585,77586/c133/95278/u/y",2022,Percentual,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Conexão domiciliar à internet entre moradores de 10 anos ou mais; religião no total. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_10201_2022,False,"{""2072"": ""77584"", ""133"": ""95278""}","{""2072"": ""Total"", ""133"": ""Total""}",
sidra_10201_v1013436_c2072_77585,Moradores com 10 anos ou mais de idade em domicílios particulares permanentes ocupados - percentual do total geral,IBGE — Censo Demográfico,"https://apisidra.ibge.gov.br/values/t/10201/n6/all/v/13436,1013436/p/2022/c2072/77584,77585,77586/c133/95278/u/y",2022,Percentual,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Conexão domiciliar à internet entre moradores de 10 anos ou mais; religião no total. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_10201_2022,False,"{""2072"": ""77585"", ""133"": ""95278""}","{""2072"": ""Sim"", ""133"": ""Total""}",
sidra_10201_v1013436_c2072_77586,Moradores com 10 anos ou mais de idade em domicílios particulares permanentes ocupados - percentual do total geral,IBGE — Censo Demográfico,"https://apisidra.ibge.gov.br/values/t/10201/n6/all/v/13436,1013436/p/2022/c2072/77584,77585,77586/c133/95278/u/y",2022,Percentual,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Conexão domiciliar à internet entre moradores de 10 anos ou mais; religião no total. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_10201_2022,False,"{""2072"": ""77586"", ""133"": ""95278""}","{""2072"": ""Não"", ""133"": ""Total""}",
cempre_unidades_locais_ate2021,Número de unidades locais,IBGE — Cadastro Central de Empresas,"https://apisidra.ibge.gov.br/values/t/1685/n6/all/v/706,707,708,662,1606/p/2010/u/y",2010,Unidades,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Estrutura empresarial e emprego formal local; série CEMPRE até 2021. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_1685_2010,False,{},{},
cempre_pessoal_ocupado_ate2021,Pessoal ocupado total,IBGE — Cadastro Central de Empresas,"https://apisidra.ibge.gov.br/values/t/1685/n6/all/v/706,707,708,662,1606/p/2010/u/y",2010,Pessoas,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Estrutura empresarial e emprego formal local; série CEMPRE até 2021. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_1685_2010,False,{},{},
cempre_pessoal_assalariado_ate2021,Pessoal ocupado assalariado,IBGE — Cadastro Central de Empresas,"https://apisidra.ibge.gov.br/values/t/1685/n6/all/v/706,707,708,662,1606/p/2010/u/y",2010,Pessoas,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Estrutura empresarial e emprego formal local; série CEMPRE até 2021. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_1685_2010,False,{},{},
cempre_remuneracoes_mil_reais_ate2021,Salários e outras remunerações,IBGE — Cadastro Central de Empresas,"https://apisidra.ibge.gov.br/values/t/1685/n6/all/v/706,707,708,662,1606/p/2010/u/y",2010,Mil Reais,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Estrutura empresarial e emprego formal local; série CEMPRE até 2021. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_1685_2010,False,{},{},
cempre_salario_medio_salarios_minimos_ate2021,Salário médio mensal,IBGE — Cadastro Central de Empresas,"https://apisidra.ibge.gov.br/values/t/1685/n6/all/v/706,707,708,662,1606/p/2010/u/y",2010,Salários mínimos,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Estrutura empresarial e emprego formal local; série CEMPRE até 2021. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_1685_2010,False,{},{},
cempre_unidades_locais_ate2021,Número de unidades locais,IBGE — Cadastro Central de Empresas,"https://apisidra.ibge.gov.br/values/t/1685/n6/all/v/706,707,708,662,1606/p/2011/u/y",2011,Unidades,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Estrutura empresarial e emprego formal local; série CEMPRE até 2021. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_1685_2011,False,{},{},
cempre_pessoal_ocupado_ate2021,Pessoal ocupado total,IBGE — Cadastro Central de Empresas,"https://apisidra.ibge.gov.br/values/t/1685/n6/all/v/706,707,708,662,1606/p/2011/u/y",2011,Pessoas,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Estrutura empresarial e emprego formal local; série CEMPRE até 2021. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_1685_2011,False,{},{},
cempre_pessoal_assalariado_ate2021,Pessoal ocupado assalariado,IBGE — Cadastro Central de Empresas,"https://apisidra.ibge.gov.br/values/t/1685/n6/all/v/706,707,708,662,1606/p/2011/u/y",2011,Pessoas,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Estrutura empresarial e emprego formal local; série CEMPRE até 2021. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_1685_2011,False,{},{},
cempre_remuneracoes_mil_reais_ate2021,Salários e outras remunerações,IBGE — Cadastro Central de Empresas,"https://apisidra.ibge.gov.br/values/t/1685/n6/all/v/706,707,708,662,1606/p/2011/u/y",2011,Mil Reais,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Estrutura empresarial e emprego formal local; série CEMPRE até 2021. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_1685_2011,False,{},{},
cempre_salario_medio_salarios_minimos_ate2021,Salário médio mensal,IBGE — Cadastro Central de Empresas,"https://apisidra.ibge.gov.br/values/t/1685/n6/all/v/706,707,708,662,1606/p/2011/u/y",2011,Salários mínimos,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Estrutura empresarial e emprego formal local; série CEMPRE até 2021. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_1685_2011,False,{},{},
cempre_unidades_locais_ate2021,Número de unidades locais,IBGE — Cadastro Central de Empresas,"https://apisidra.ibge.gov.br/values/t/1685/n6/all/v/706,707,708,662,1606/p/2012/u/y",2012,Unidades,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Estrutura empresarial e emprego formal local; série CEMPRE até 2021. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_1685_2012,False,{},{},
cempre_pessoal_ocupado_ate2021,Pessoal ocupado total,IBGE — Cadastro Central de Empresas,"https://apisidra.ibge.gov.br/values/t/1685/n6/all/v/706,707,708,662,1606/p/2012/u/y",2012,Pessoas,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Estrutura empresarial e emprego formal local; série CEMPRE até 2021. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_1685_2012,False,{},{},
cempre_pessoal_assalariado_ate2021,Pessoal ocupado assalariado,IBGE — Cadastro Central de Empresas,"https://apisidra.ibge.gov.br/values/t/1685/n6/all/v/706,707,708,662,1606/p/2012/u/y",2012,Pessoas,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Estrutura empresarial e emprego formal local; série CEMPRE até 2021. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_1685_2012,False,{},{},
cempre_remuneracoes_mil_reais_ate2021,Salários e outras remunerações,IBGE — Cadastro Central de Empresas,"https://apisidra.ibge.gov.br/values/t/1685/n6/all/v/706,707,708,662,1606/p/2012/u/y",2012,Mil Reais,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Estrutura empresarial e emprego formal local; série CEMPRE até 2021. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_1685_2012,False,{},{},
cempre_salario_medio_salarios_minimos_ate2021,Salário médio mensal,IBGE — Cadastro Central de Empresas,"https://apisidra.ibge.gov.br/values/t/1685/n6/all/v/706,707,708,662,1606/p/2012/u/y",2012,Salários mínimos,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Estrutura empresarial e emprego formal local; série CEMPRE até 2021. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_1685_2012,False,{},{},
cempre_unidades_locais_ate2021,Número de unidades locais,IBGE — Cadastro Central de Empresas,"https://apisidra.ibge.gov.br/values/t/1685/n6/all/v/706,707,708,662,1606/p/2013/u/y",2013,Unidades,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Estrutura empresarial e emprego formal local; série CEMPRE até 2021. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_1685_2013,False,{},{},
cempre_pessoal_ocupado_ate2021,Pessoal ocupado total,IBGE — Cadastro Central de Empresas,"https://apisidra.ibge.gov.br/values/t/1685/n6/all/v/706,707,708,662,1606/p/2013/u/y",2013,Pessoas,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Estrutura empresarial e emprego formal local; série CEMPRE até 2021. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_1685_2013,False,{},{},
cempre_pessoal_assalariado_ate2021,Pessoal ocupado assalariado,IBGE — Cadastro Central de Empresas,"https://apisidra.ibge.gov.br/values/t/1685/n6/all/v/706,707,708,662,1606/p/2013/u/y",2013,Pessoas,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Estrutura empresarial e emprego formal local; série CEMPRE até 2021. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_1685_2013,False,{},{},
cempre_remuneracoes_mil_reais_ate2021,Salários e outras remunerações,IBGE — Cadastro Central de Empresas,"https://apisidra.ibge.gov.br/values/t/1685/n6/all/v/706,707,708,662,1606/p/2013/u/y",2013,Mil Reais,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Estrutura empresarial e emprego formal local; série CEMPRE até 2021. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_1685_2013,False,{},{},
cempre_salario_medio_salarios_minimos_ate2021,Salário médio mensal,IBGE — Cadastro Central de Empresas,"https://apisidra.ibge.gov.br/values/t/1685/n6/all/v/706,707,708,662,1606/p/2013/u/y",2013,Salários mínimos,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Estrutura empresarial e emprego formal local; série CEMPRE até 2021. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_1685_2013,False,{},{},
cempre_unidades_locais_ate2021,Número de unidades locais,IBGE — Cadastro Central de Empresas,"https://apisidra.ibge.gov.br/values/t/1685/n6/all/v/706,707,708,662,1606/p/2014/u/y",2014,Unidades,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Estrutura empresarial e emprego formal local; série CEMPRE até 2021. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_1685_2014,False,{},{},
cempre_pessoal_ocupado_ate2021,Pessoal ocupado total,IBGE — Cadastro Central de Empresas,"https://apisidra.ibge.gov.br/values/t/1685/n6/all/v/706,707,708,662,1606/p/2014/u/y",2014,Pessoas,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Estrutura empresarial e emprego formal local; série CEMPRE até 2021. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_1685_2014,False,{},{},
cempre_pessoal_assalariado_ate2021,Pessoal ocupado assalariado,IBGE — Cadastro Central de Empresas,"https://apisidra.ibge.gov.br/values/t/1685/n6/all/v/706,707,708,662,1606/p/2014/u/y",2014,Pessoas,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Estrutura empresarial e emprego formal local; série CEMPRE até 2021. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_1685_2014,False,{},{},
cempre_remuneracoes_mil_reais_ate2021,Salários e outras remunerações,IBGE — Cadastro Central de Empresas,"https://apisidra.ibge.gov.br/values/t/1685/n6/all/v/706,707,708,662,1606/p/2014/u/y",2014,Mil Reais,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Estrutura empresarial e emprego formal local; série CEMPRE até 2021. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_1685_2014,False,{},{},
cempre_salario_medio_salarios_minimos_ate2021,Salário médio mensal,IBGE — Cadastro Central de Empresas,"https://apisidra.ibge.gov.br/values/t/1685/n6/all/v/706,707,708,662,1606/p/2014/u/y",2014,Salários mínimos,Município,"Valor publicado pelo SIDRA, sem cálculo adicional.",Estrutura empresarial e emprego formal local; série CEMPRE até 2021. Apenas ano de referência; sem interpolação. CEMPRE tem quebra de série em 2022. As definições censitárias são próprias de cada edição.,sidra_1685_2014,False,{},{},
